id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
905841298891882497,905841298891882497,2017-09-07 22:42:50 IST,2017-09-07,22:42:50,+0530,43010876,sajkarsan,Saj Karsan,,Potentially undervalued: Hibbett Sports  https://t.co/ig4bhl1guz $HIBB,en,[],['http://www.barelkarsan.com/2017/09/hibbett-sports.html'],[],5,2,11,[],['hibb'],https://twitter.com/SajKarsan/status/905841298891882497,False,,0,,,,,,,,[],,,,
