id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
944294220185198592,944294220185198592,2017-12-23 01:21:00 IST,2017-12-23,01:21:00,+0530,41516710,eddyelfenbein,Eddy Elfenbein,,"We're changing 5 stocks on our Buy List starting on Jan 2. The new buys are Carriage Services $CSV, Check Point Software $CHKP, Church &amp; Dwight $CHD, FactSet $FDS and Torchmark $TMK.",en,[],[],[],2,0,10,[],"['csv', 'chkp', 'chd', 'fds', 'tmk']",https://twitter.com/EddyElfenbein/status/944294220185198592,False,,0,,,,,,,,[],,,,
