id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
727908342706913280,727908342706913280,2016-05-04 22:40:47 IST,2016-05-04,22:40:47,+0530,34939208,barbariancap,Barbarian Capital,,"Church &amp; Dwight Co., Inc. Declares 461st Regular Quarterly Dividend $CHD",en,[],[],[],0,1,4,[],['chd'],https://twitter.com/BarbarianCap/status/727908342706913280,False,,0,,,,,,,,[],,,,
