id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1098692434194767872,1098692434194767872,2019-02-22 02:44:23 IST,2019-02-22,02:44:23,+0530,716896962,devikakrishnak,Devika Krishna Kumar,,PIONEER NATURAL RESOURCES COMPANY $PXD ANNOUNCES CEO TIM DOVE TO RETIRE; CHAIRMAN SCOTT SHEFFIELD TO RETURN AS CEO,en,[],[],[],0,6,10,[],['pxd'],https://twitter.com/Devikakrishnak/status/1098692434194767872,False,,0,,,,,,,,[],,,,
