id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1170974144093184000,1170974144093184000,2019-09-09 13:46:06 IST,2019-09-09,13:46:06,+0530,1148615618867994624,mikaelleppanen,Mikael Leppänen,,#Salkutauki: Top 10 positiot salkussa by weight: 1. CD Projekt Red - WSE:CDR 2. Berkshire Hathaway - $BRK B 3. Nordea 4. Spirit Realty Capital - $SRC 5. Nokia 6. Vestas Wind Systems 7. Orion 8. AT&amp;T - $T 9. Hoivatilat Oyj 10. Activision Blizzard - $ATVI (Trade not hold),en,[],[],[],1,1,5,['salkutauki'],"['brk', 'src', 't', 'atvi']",https://twitter.com/MikaelLeppanen/status/1170974144093184000,False,,0,,,,,,,,[],,,,
