id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1095329194530258944,1095329194530258944,2019-02-12 20:00:04 IST,2019-02-12,20:00:04,+0530,475309726,tradestation,TradeStation,,"Meet our #ContractOfTheWeek — CME’s S&amp;P 500 E-minis. These #futures track the world’s most widely followed stock benchmark. Here’s a look at their differences from stocks, and the benefits of trading them.  https://t.co/6oemTlcSym  https://t.co/EJ6WR60Eyp",en,[],['https://bit.ly/2UULdHP'],['https://pbs.twimg.com/media/DzNkGMoWoAAIYSj.jpg'],2,6,49,"['contractoftheweek', 'futures']",[],https://twitter.com/TradeStation/status/1095329194530258944,False,,1,https://pbs.twimg.com/media/DzNkGMoWoAAIYSj.jpg,,,,,,,[],,,,
