Open,High,Low,Close,Adj Close,Volume,Name
54.47999954223633,54.84000015258789,53.88999938964844,53.939998626708984,49.80331802368164,1958100,ZBH
53.65999984741211,53.91999816894531,52.9900016784668,53.209999084472656,49.12930679321289,1755000,ZBH
52.970001220703125,53.970001220703125,52.70000076293945,53.84000015258789,49.71100616455078,2199000,ZBH
53.86000061035156,54.310001373291016,53.63999938964844,53.97999954223633,49.84025573730469,1643000,ZBH
53.939998626708984,54.5,53.88999938964844,54.380001068115234,50.20957946777344,1711600,ZBH
54.83000183105469,55.790000915527344,54.540000915527344,55.52000045776367,51.262149810791016,2765600,ZBH
55.189998626708984,55.5,54.869998931884766,55.29999923706055,51.05902099609375,1182400,ZBH
55.41999816894531,55.41999816894531,54.619998931884766,55.060001373291016,50.83743667602539,1557400,ZBH
54.849998474121094,55.189998626708984,54.61000061035156,55.040000915527344,50.818973541259766,1046300,ZBH
55.529998779296875,56.220001220703125,55.04999923706055,55.189998626708984,50.95746612548828,1452300,ZBH
55.29999923706055,55.70000076293945,54.790000915527344,55.54999923706055,51.28985595703125,1308700,ZBH
55.290000915527344,56.470001220703125,55.0,56.13999938964844,51.8346061706543,1818900,ZBH
56.11000061035156,56.2400016784668,55.66999816894531,56.04999923706055,51.75150680541992,1028600,ZBH
55.90999984741211,56.41999816894531,55.720001220703125,56.060001373291016,51.7607421875,1002500,ZBH
55.58000183105469,56.70000076293945,54.959999084472656,56.54999923706055,52.213172912597656,1861500,ZBH
56.310001373291016,58.06999969482422,55.97999954223633,57.75,53.321128845214844,2796700,ZBH
60.90999984741211,61.88999938964844,59.04999923706055,59.61000061035156,55.038490295410156,4641400,ZBH
59.56999969482422,60.91999816894531,59.380001068115234,60.5,55.86023712158203,1766700,ZBH
60.04999923706055,61.20000076293945,59.63999938964844,60.95000076293945,56.27572250366211,2432500,ZBH
61.119998931884766,61.599998474121094,60.41999816894531,60.75,56.091068267822266,1873800,ZBH
60.63999938964844,61.58000183105469,60.31999969482422,60.849998474121094,56.183387756347656,2630600,ZBH
60.900001525878906,61.56999969482422,60.79999923706055,61.36000061035156,56.6542854309082,1818500,ZBH
61.95000076293945,62.68000030517578,61.7599983215332,62.5099983215332,57.71608352661133,2026600,ZBH
62.40999984741211,62.779998779296875,61.97999954223633,62.59000015258789,57.78995132446289,1623700,ZBH
62.310001373291016,62.5,61.77000045776367,62.36000061035156,57.57759094238281,1119700,ZBH
62.459999084472656,63.02000045776367,62.09000015258789,62.470001220703125,57.679161071777344,1768700,ZBH
62.439998626708984,62.439998626708984,60.45000076293945,61.029998779296875,56.349586486816406,3199900,ZBH
60.709999084472656,60.86000061035156,59.7599983215332,60.84000015258789,56.17415237426758,2737700,ZBH
60.900001525878906,61.7400016784668,60.900001525878906,61.25,56.55272674560547,1686600,ZBH
61.40999984741211,61.79999923706055,61.150001525878906,61.790000915527344,57.051300048828125,2151000,ZBH
61.880001068115234,62.0,61.189998626708984,61.560001373291016,56.83894348144531,1472700,ZBH
61.529998779296875,61.65999984741211,61.0,61.540000915527344,56.82046890258789,1636100,ZBH
61.869998931884766,62.0,61.31999969482422,61.529998779296875,56.811248779296875,1268300,ZBH
61.54999923706055,61.970001220703125,61.04999923706055,61.25,56.55272674560547,849700,ZBH
60.4900016784668,61.439998626708984,60.4900016784668,61.0099983215332,56.33112716674805,1079600,ZBH
61.130001068115234,61.54999923706055,60.81999969482422,61.400001525878906,56.69120407104492,1465200,ZBH
61.40999984741211,62.36000061035156,61.380001068115234,62.209999084472656,57.439090728759766,1379600,ZBH
61.77000045776367,62.290000915527344,61.16999816894531,62.0099983215332,57.25442886352539,1086700,ZBH
61.959999084472656,62.02000045776367,61.11000061035156,61.41999816894531,56.709678649902344,1389700,ZBH
61.5,61.5,60.4900016784668,60.75,56.091068267822266,2429500,ZBH
60.869998931884766,60.93000030517578,60.13999938964844,60.369998931884766,55.740203857421875,1451200,ZBH
60.29999923706055,60.5,60.06999969482422,60.2400016784668,55.62019348144531,635400,ZBH
60.08000183105469,60.529998779296875,59.959999084472656,60.439998626708984,55.804840087890625,1015500,ZBH
59.86000061035156,60.04999923706055,59.66999816894531,59.84000015258789,55.25086212158203,1239000,ZBH
60.0,60.540000915527344,59.88999938964844,60.33000183105469,55.70328140258789,1130300,ZBH
60.66999816894531,61.220001220703125,60.27000045776367,60.95000076293945,56.27572250366211,997900,ZBH
60.97999954223633,61.79999923706055,60.83000183105469,61.560001373291016,56.83894348144531,1766500,ZBH
61.59000015258789,61.72999954223633,61.15999984741211,61.459999084472656,56.74660873413086,812000,ZBH
61.84000015258789,63.119998931884766,61.58000183105469,62.9900016784668,58.159278869628906,1357900,ZBH
62.9900016784668,63.47999954223633,62.43000030517578,62.72999954223633,57.91921615600586,1093600,ZBH
62.970001220703125,63.900001525878906,62.720001220703125,63.869998931884766,58.97178649902344,958400,ZBH
63.77000045776367,64.29000091552734,63.59000015258789,64.0999984741211,59.184146881103516,1810600,ZBH
63.9900016784668,64.52999877929688,63.72999954223633,64.31999969482422,59.38726043701172,839300,ZBH
63.849998474121094,64.13999938964844,63.709999084472656,63.849998474121094,58.95332336425781,993600,ZBH
63.97999954223633,64.01000213623047,63.439998626708984,63.619998931884766,58.740966796875,761100,ZBH
63.2400016784668,63.47999954223633,62.790000915527344,63.15999984741211,58.316226959228516,867100,ZBH
63.20000076293945,63.689998626708984,63.099998474121094,63.4900016784668,58.62092971801758,839200,ZBH
63.88999938964844,64.6500015258789,63.810001373291016,64.43000030517578,59.48885726928711,758000,ZBH
