Open,High,Low,Close,Adj Close,Volume,Name
69.96910095214844,72.09062957763672,69.1349105834961,70.1956787109375,51.512874603271484,976243,SLG
69.6910400390625,70.54582977294922,68.95983123779297,70.22657012939453,51.53554916381836,998382,SLG
70.0514907836914,71.53450012207031,68.47579956054688,71.51390075683594,52.480228424072266,820883,SLG
71.42121124267578,72.20391082763672,70.23686981201172,71.86405944824219,52.73719787597656,665232,SLG
72.09062957763672,72.09062957763672,71.1740493774414,71.6065902709961,52.54827117919922,659115,SLG
72.66735076904297,73.89289093017578,72.51287078857422,73.36766052246094,53.84061813354492,665329,SLG
73.21318054199219,74.47991943359375,72.64675903320312,74.30484008789062,54.52836990356445,564151,SLG
73.3367691040039,73.35736083984375,71.66838073730469,73.1513900756836,53.681915283203125,974981,SLG
72.34809875488281,72.82183074951172,71.43151092529297,72.66735076904297,53.32671356201172,555315,SLG
73.42945098876953,74.15036010742188,73.202880859375,73.66632080078125,54.059783935546875,766022,SLG
73.6560287475586,74.11946105957031,73.19258880615234,73.50154876708984,53.93889236450195,940122,SLG
73.92378997802734,75.09783935546875,73.81050872802734,74.66529083251953,54.792884826660156,619692,SLG
74.90216064453125,76.56024932861328,74.15036010742188,76.4881591796875,56.13059997558594,1257445,SLG
76.57054901123047,77.2193603515625,75.74665069580078,76.0453109741211,55.805606842041016,856228,SLG
75.54067993164062,76.30278015136719,74.73738098144531,75.72605895996094,55.57133865356445,653386,SLG
75.674560546875,77.19876098632812,75.45829010009766,76.90010070800781,56.43288803100586,736601,SLG
77.06488037109375,77.69309997558594,75.82904052734375,76.02471923828125,55.79050064086914,682225,SLG
75.37590026855469,76.40576934814453,75.37590026855469,76.17919921875,55.90386199951172,945366,SLG
75.3038101196289,75.91143035888672,74.71678924560547,74.92276000976562,54.98183822631836,723783,SLG
75.77754974365234,77.18846130371094,74.95365905761719,75.72605895996094,55.57133865356445,1526509,SLG
76.6014404296875,77.07518005371094,75.99382019042969,76.78681945800781,56.349761962890625,895068,SLG
77.1678695678711,78.22863006591797,77.01338958740234,78.12564086914062,57.33226013183594,1072858,SLG
78.44490051269531,80.17507934570312,78.44490051269531,79.88671875,58.624610900878906,1394065,SLG
79.64984893798828,79.84552001953125,79.09371948242188,79.52626037597656,58.36009979248047,574638,SLG
78.8156509399414,79.19670104980469,78.3934097290039,78.86714935302734,57.87640380859375,722715,SLG
78.7023696899414,79.64984893798828,77.70339965820312,78.0947494506836,57.30958557128906,605807,SLG
78.28012084960938,78.54788970947266,77.18846130371094,77.80638122558594,57.097965240478516,576968,SLG
76.80741119384766,77.90937042236328,76.78681945800781,77.06488037109375,56.55380630493164,525894,SLG
78.1977310180664,78.52729034423828,77.25025939941406,77.86817932128906,57.14331817626953,423550,SLG
77.57981872558594,77.97116088867188,76.38516998291016,76.8589096069336,56.40266418457031,579978,SLG
77.32234954833984,78.26982879638672,77.01338958740234,77.7754898071289,57.075294494628906,739125,SLG
77.76519012451172,78.74356079101562,77.60041046142578,78.18743896484375,57.37759017944336,976146,SLG
78.59938049316406,78.59938049316406,77.71369934082031,77.95056915283203,57.20376968383789,805542,SLG
78.06385040283203,78.15653991699219,76.22039031982422,76.98249053955078,56.49334716796875,719705,SLG
76.8589096069336,77.56951904296875,76.41606903076172,77.00308990478516,56.50846862792969,853121,SLG
77.01338958740234,78.69207000732422,76.797119140625,78.01235961914062,57.249122619628906,653969,SLG
78.0947494506836,78.16683959960938,77.4150390625,77.7857894897461,57.08285140991211,611245,SLG
77.31204986572266,78.146240234375,76.51905059814453,77.94026947021484,57.19622039794922,546090,SLG
78.15653991699219,78.58908081054688,77.48712921142578,78.06385040283203,57.286903381347656,975855,SLG
78.31101989746094,78.74356079101562,77.65190124511719,78.32131958007812,57.47583770751953,1104998,SLG
78.8156509399414,79.18640899658203,78.0947494506836,78.78475952148438,57.8159294128418,852344,SLG
78.74356079101562,79.24819946289062,78.032958984375,78.44490051269531,57.56653594970703,455496,SLG
78.26982879638672,79.72193908691406,77.97116088867188,79.61894989013672,58.428104400634766,631927,SLG
78.80535125732422,78.99073028564453,78.26982879638672,78.5066909790039,57.61188507080078,672126,SLG
78.87744903564453,79.4438705444336,78.05355072021484,79.35118103027344,58.231597900390625,627266,SLG
79.73223876953125,79.73223876953125,78.33161926269531,78.56848907470703,57.6572380065918,714947,SLG
78.76416015625,79.61894989013672,78.42430877685547,79.40267944335938,58.2694206237793,995761,SLG
79.48506927490234,79.89701080322266,79.21730041503906,79.40267944335938,58.2694206237793,428017,SLG
79.71163940429688,81.66838073730469,79.71163940429688,81.63748931884766,59.90940475463867,659503,SLG
81.44181060791016,81.93614959716797,80.63851928710938,81.24613952636719,59.622215270996094,408694,SLG
81.20494079589844,81.88465881347656,80.53553009033203,81.26673126220703,59.63731002807617,665815,SLG
81.12255096435547,81.36972045898438,80.62821960449219,80.91658020019531,59.38036346435547,1282011,SLG
80.88568878173828,81.61688995361328,80.38105010986328,80.62821960449219,59.16874313354492,825544,SLG
80.16477966308594,81.33882904052734,79.88671875,80.96807098388672,59.41815185546875,559976,SLG
80.84449005126953,81.22554016113281,79.73223876953125,79.73223876953125,58.511253356933594,825156,SLG
79.16580963134766,79.16580963134766,77.7857894897461,78.78475952148438,57.8159294128418,802532,SLG
78.54788970947266,79.4335708618164,77.67250061035156,78.92893981933594,57.92176055908203,690672,SLG
79.95880126953125,80.17507934570312,79.24819946289062,79.9485092163086,58.66993713378906,657950,SLG
79.6292495727539,80.07209014892578,78.86714935302734,79.3202896118164,58.20893096923828,1005762,SLG
79.18640899658203,79.9485092163086,78.30072021484375,79.79402923583984,58.74727249145508,971971,SLG
79.05252075195312,79.39237976074219,78.01235961914062,79.24819946289062,58.34540557861328,1066061,SLG
79.87641906738281,80.44284057617188,79.27909088134766,79.86611938476562,58.800350189208984,1341339,SLG
78.76416015625,80.4222412109375,78.4552001953125,80.01029968261719,58.90650177001953,1100337,SLG
79.77342987060547,80.23686981201172,79.15550994873047,79.49536895751953,58.52738952636719,574832,SLG
78.79505920410156,79.08341979980469,77.53861999511719,77.60041046142578,57.132259368896484,774081,SLG
77.45623016357422,77.61071014404297,75.99382019042969,76.4881591796875,56.313385009765625,919052,SLG
75.11843872070312,75.89083099365234,75.02574920654297,75.6230697631836,55.67646408081055,610274,SLG
76.44696044921875,76.44696044921875,73.61483001708984,73.97528076171875,54.46331024169922,787190,SLG
74.72708129882812,75.18022918701172,74.438720703125,75.056640625,55.25945281982422,489287,SLG
75.34500122070312,76.57054901123047,75.01544952392578,76.57054901123047,56.37403869628906,508416,SLG
76.21009063720703,76.46755981445312,75.12873077392578,75.24201965332031,55.39592742919922,648822,SLG
75.6127700805664,76.6632308959961,75.44799041748047,76.16889953613281,56.07833480834961,939345,SLG
76.82801055908203,77.91967010498047,76.3542709350586,77.74459075927734,57.23843002319336,756700,SLG
77.30175018310547,78.07415008544922,77.07518005371094,77.91967010498047,57.367313385009766,599593,SLG
78.01235961914062,78.59938049316406,77.17816925048828,77.81668090820312,57.29147720336914,570268,SLG
78.11534118652344,79.28939056396484,77.96086120605469,78.56848907470703,57.844993591308594,433746,SLG
75.41709899902344,78.07415008544922,75.41709899902344,77.8887710571289,57.344566345214844,1014307,SLG
77.8372802734375,79.53656005859375,77.76519012451172,79.42327880859375,58.474334716796875,847295,SLG
80.82389068603516,82.02883911132812,79.90731048583984,80.95777130126953,59.60408020019531,963815,SLG
81.87435913085938,84.86096954345703,81.58599090576172,84.15036010742188,61.9545783996582,1243754,SLG
84.25334930419922,85.06694030761719,83.41915893554688,84.62409973144531,62.30335998535156,1165491,SLG
84.6961898803711,85.3141098022461,83.89289093017578,84.90216064453125,62.5080680847168,1084413,SLG
85.10813903808594,86.50875091552734,84.56230926513672,85.79814910888672,63.16773223876953,900311,SLG
84.9948501586914,86.02471923828125,84.15036010742188,85.11843872070312,62.66730880737305,791656,SLG
85.48918914794922,85.72605895996094,84.35633087158203,84.3769302368164,62.12137985229492,714365,SLG
84.09886932373047,84.27394104003906,82.5849609375,82.98661041259766,61.09779739379883,1034212,SLG
82.5231704711914,83.59423065185547,82.4098892211914,83.4603500366211,61.44655990600586,1060332,SLG
83.00720977783203,84.11946105957031,82.61585998535156,83.81050872802734,61.70436096191406,956435,SLG
82.74974060058594,84.1297607421875,82.62615966796875,83.43975067138672,61.43140411376953,511329,SLG
84.04737091064453,84.31513977050781,82.79093933105469,83.60453033447266,61.552711486816406,700674,SLG
82.92481994628906,83.86199951171875,82.5849609375,83.1513900756836,61.21910095214844,699023,SLG
82.33779907226562,82.69824981689453,81.58599090576172,81.6580810546875,60.119659423828125,823796,SLG
81.46240997314453,81.68898010253906,80.3089599609375,80.75180053710938,59.45242691040039,903710,SLG
80.88568878173828,81.967041015625,80.12358093261719,80.12358093261719,58.989925384521484,1048486,SLG
80.26776123046875,80.46343994140625,76.47785949707031,76.80741119384766,56.54842758178711,1327357,SLG
76.98249053955078,77.12667083740234,74.35633087158203,74.6343994140625,54.948577880859375,1346000,SLG
74.92276000976562,77.5901107788086,74.61380004882812,77.17816925048828,56.82139205932617,1049360,SLG
77.18846130371094,77.97116088867188,76.8486099243164,77.33264923095703,56.93512725830078,1045670,SLG
76.61174011230469,77.35324096679688,75.97322082519531,77.35324096679688,56.95027542114258,888465,SLG
76.910400390625,78.04325103759766,76.1174087524414,77.36354064941406,56.9578742980957,716889,SLG
77.60041046142578,77.60041046142578,76.51905059814453,76.73532104492188,56.495338439941406,804182,SLG
77.53861999511719,78.53759002685547,77.20906066894531,78.35221099853516,57.685752868652344,1571369,SLG
77.33264923095703,77.4768295288086,75.84963989257812,76.10710906982422,56.03285217285156,1442712,SLG
